1088      	@         	205.0	0.0	0.0
1089      	@         	305.0	0.0	0.0
1090      	@         	205.0	0.0	0.0
1091      	@         	410.0	0.0	0.0
1092      	@         	410.0	0.0	0.0
1093      	@         	800.0	0.0	0.0
1094      	@         	900.0	0.0	0.0
1095      	@         	490.0	0.0	0.0
1096      	@         	815.0	0.0	0.0
1097      	@         	570.0	.69999999999999996	0.0
1098      	@         	245.0	.29999999999999999	0.0
1099      	@         	245.0	0.0	0.0
1100      	@         	245.0	0.0	0.0
1101      	@         	490.0	0.0	0.0
1102      	@         	165.0	0.0	0.0
1103      	@         	165.0	0.0	0.0
1104      	@         	305.0	0.0	0.0
1105      	@         	122.0	0.0	0.0
1106      	@         	122.0	0.0	0.0
1107      	@         	407.0	0.0	0.0
1108      	@         	250.0	0.0	0.0
1109      	@         	100.0	0.0	0.0
1110      	@         	390.0	0.0	0.0
1111      	@         	245.0	0.0	0.0
1112      	@         	500.0	0.0	0.0
1113      	@         	350.0	.69999999999999996	0.0
1114      	@         	150.0	.29999999999999999	0.0
1115      	@         	400.0	0.0	0.0
1116      	@         	400.0	0.0	0.0
1117      	@         	400.0	0.0	0.0
1118      	@         	900.0	0.0	0.0
1119      	@         	600.0	0.0	0.0
1120      	@         	300.0	0.0	0.0
1121      	@         	0.0	0.0	0.0
1122      	@         	300.0	0.0	0.0
1123      	@         	0.0	0.0	0.0
1124      	@         	700.0	0.0	0.0
1125      	@         	490.0	.69999999999999996	0.0
1126      	@         	210.0	.29999999999999999	0.0
1127      	@         	745.0	0.0	0.0
1128      	@         	521.5	.69999999999999996	0.0
1129      	@         	223.5	.29999999999999999	0.0
1130      	@         	901.0	0.0	0.0
1131      	@         	630.70000000000005	.69999999999999996	0.0
1132      	@         	270.30000000000001	.29999999999999999	0.0
1133      	@         	410.0	0.0	0.0
1143      	@         	950.0	.30740000000000001	0.0
1144      	@         	1140.0	.30740000000000001	0.0
1145      	@         	611.0	.40000000000000002	0.0
1146      	@         	733.20000000000005	.40000000000000002	0.0
1147      	@         	685.0	.40000000000000002	0.0
1148      	@         	822.0	.40000000000000002	0.0
1149      	@         	685.0	.40000000000000002	0.0
1150      	@         	822.0	.40000000000000002	0.0
1151      	@         	610.0	.1714	0.0
1152      	@         	400.0	0.0	0.0
1153      	@         	400.0	0.0	0.0
1154      	@         	167.0	.29999999999999999	0.0
1155      	@         	167.0	.29999999999999999	0.0
