0000000233	05	%	-1.0		-1.0		-1.0		COAATTGN
0000000234	11	%	-1.0		-1.0		-1.0		COAATTGN
0000000235	12	%	-1.0		-1.0		-1.0		COAATTGN
0000000236	13	%	-1.0		-1.0		-1.0		COAATTGN
0000000237	14	%	-1.0		-1.0		-1.0		COAATTGN
0000000238	15	%	-1.0		-1.0		-1.0		COAATTGN
0000000239	16	%	-1.0		-1.0		-1.0		COAATTGN
0000000240	17	%	-1.0		-1.0		-1.0		COAATTGN
0000000241	31	%	-1.0		-1.0		-1.0		COAATTGN
0000000242	32	%	-1.0		-1.0		-1.0		COAATTGN
0000000243	33	%	-1.0		-1.0		-1.0		COAATTGN
0000000244	41	%	-1.0		-1.0		-1.0		COAATTGN
0000000245	42	%	-1.0		-1.0		-1.0		COAATTGN
0000000246	43	%	-1.0		-1.0		-1.0		COAATTGN
0000000247	44	%	-1.0		-1.0		-1.0		COAATTGN
0000000248	45	%	-1.0		-1.0		-1.0		COAATTGN
0000000249	46	%	-1.0		-1.0		-1.0		COAATTGN
0000000250	51	%	-1.0		-1.0		-1.0		COAATTGN
0000000251	52	%	-1.0		-1.0		-1.0		COAATTGN
0000000252	53	%	-1.0		-1.0		-1.0		COAATTGN
0000000253	54	%	-1.0		-1.0		-1.0		COAATTGN
0000000254	61	%	-1.0		-1.0		-1.0		COAATTGN
0000000255	62	%	-1.0		-1.0		-1.0		COAATTGN
0000000256	63	%	-1.0		-1.0		-1.0		COAATTGN
0000000257	64	%	-1.0		-1.0		-1.0		COAATTGN
0000000258	65	%	-1.0		-1.0		-1.0		COAATTGN
0000000259	66	%	-1.0		-1.0		-1.0		COAATTGN
0000000260	71	%	-1.0		-1.0		-1.0		COAATTGN
0000000261	72	%	-1.0		-1.0		-1.0		COAATTGN
0000000262	73	%	-1.0		-1.0		-1.0		COAATTGN
0000000263	74	%	-1.0		-1.0		-1.0		COAATTGN
0000000264	75	%	-1.0		-1.0		-1.0		COAATTGN
0000000265	76	%	-1.0		-1.0		-1.0		COAATTGN
0000000266	81	%	-1.0		-1.0		-1.0		COAATTGN
