0000000164	0000000164	0300266699	14.0	000000025369497	73.0	000000026098908	2	000000050850214
0000000165	0000000165	0300266699	17.0	000000039119514	48.0	000000016971650	2	000000028702350
0000000166	0000000166	0700013178	3.0	000000000135520	150.0	000000024042898	2	000000072909516
0000000167	0000000167	2314447398	3.0	000000000106798	1.0	000000000081200	2	000000005618178
0000000168	0000000168	0300266699	9.0	000000103391837	15.0	000000009025519	1	000000065663968
0000000169	0000000169	0300266699	17.0	000000028690101	98.0	000000196314322	2	000000101960253
0000000170	0000000170	0300266699	15.0	000000088518874	83.0	000000031175638	2	000000044617017
0000000171	0000000171	2314447398	6.0	000000000161465	1.0	000000000021750	2	000000005478463
0000000172	0000000172	0300266699	19.0	000000019851534	63.0	000000018054499	2	000000042819982
0000000173	0000000173	0300266699	25.0	000000045528349	79.0	000000029429563	2	000000026721196
0000000174	0000000174	0700013178	9.0	000000065344595	171.0	000000019681240	2	000000027246161
0000000175	0000000175	0300266699	21.0	000000018317048	60.0	000000024461843	2	000000032865991
0000000176	0000000176	0300266699	28.0	000000031471370	102.0	000000026304594	2	000000027699215
0000000177	0000000177	2314447398	14.0	000000000562237	3.0	000000000387579	2	000000005303805
0000000178	0000000178	0700013178	6.0	000000000529816	116.0	000000018407045	2	000000045123390
0000000179	0000000179	0300266699	40.0	000000068416136	173.0	000000046277478	2	000000005560557
0000000180	0000000180	2314447398	8.0	000000000801225	6.0	000000003553503	2	000000008056083
0000000181	0000000181	0700013178	9.0	000000055096292	110.0	000000019041267	2	000000009068365
0000000182	0000000182	0300266699	42.0	000000055437580	109.0	000000075436813	2	000000025559790
0000000183	0000000183	0300266699	65.0	000000097477065	192.0	000000120062765	2	000000048145490
0000000184	0000000184	0300266699	58.0	000000081419279	207.0	000000095385775	2	000000062111986
0000000185	0000000185	0700013178	1.0	000000000046206	65.0	000000010327734	2	000000019349893
0000000186	0000000186	0300266699	49.0	000000083499193	173.0	000000062875614	2	000000041488407
0000000187	0000000187	0700013178	3.0	000000000341712	93.0	000000008421942	2	000000027430123
0000000188	0000000188	2314447398	4.0	000000000258294	0.0	000000000000000	2	000000007797789
0000000189	0000000189	2314447398	5.0	000000000200871	1.0	000000000005785	2	000000007602703
0000000190	0000000190	0300266699	77.0	000000258255895	313.0	000000241043058	2	000000024275570
0000000191	0000000191	0700013178	6.0	000000022410729	120.0	000000015582607	2	000000020602001
0000000192	0000000192	0300266699	88.0	000000201398427	332.0	000000188168924	2	000000011046067
0000000193	0000000193	0700013178	2.0	000000000037572	83.0	000000011004305	2	000000031568734
0000000194	0000000194	0700013178	2.0	000000020087509	55.0	000000004871800	2	000000016353025
0000000195	0000000195	0300266699	15.0	000000008291577	56.0	000000069619513	2	000000072374003
0000000196	0000000196	0300266699	109.0	000000146703157	400.0	000000124866870	2	000000050537716
0000000197	0000000197	0700013178	1.0	000000000013977	121.0	000000020013729	2	000000036352777
0000000198	0000000198	2314447398	6.0	000000000563208	1.0	000000000209380	2	000000007248875
0000000199	0000000199	2314447398	8.0	000000000392947	1.0	000000000021750	2	000000006877678
0000000200	0000000200	0300266699	97.0	000000175461668	350.0	000000132125046	2	000000007201094
0000000201	0000000201	0700013178	2.0	000000000064031	137.0	000000018152900	2	000000054441646
0000000202	0000000202	2314447398	10.0	000000000187375	0.0	000000000000000	2	000000006690303
0000000203	0000000203	0300266699	112.0	000000334862002	301.0	000000349960051	2	000000022299143
0000000204	0000000204	0700013178	5.0	000000050392423	142.0	000000029856413	2	000000033905636
0000000205	0000000205	0300266699	14.0	000000021602469	56.0	000000036217272	2	000000036913946
0000000206	0000000206	0700013178	1.0	000000025000000	18.0	000000001478120	2	000000010383756
0000000207	0000000207	0700013178	3.0	000000000279737	76.0	000000010744993	2	000000020849012
0000000208	0000000208	0300266699	69.0	000000074202076	242.0	000000062823438	2	000000025535308
0000000209	0000000209	2314447398	6.0	000000000458224	0.0	000000000000000	2	000000006232079
0000000210	0000000210	2314447398	3.0	000000000133161	0.0	000000000000000	2	000000006098918
0000000211	0000000211	0300266699	50.0	000000029466229	119.0	000000036437001	2	000000032506080
0000000212	0000000212	0300266699	46.0	000000052095588	112.0	000000041044001	2	000000021454493
0000000213	0000000213	0700013178	4.0	000000000489086	109.0	000000014483043	2	000000034842969
0000000214	0000000214	0300266699	12.0	000000015164311	20.0	000000033520302	2	000000039810484
0000000215	0000000215	0700013178	1.0	000000020000000	10.0	000000001215055	2	000000016058024
0000000216	0000000216	2314447398	2.0	000000000096317	1.0	000000000222279	2	000000006224880
