1938	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1937	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1936	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1935	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1934	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1933	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1932	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1931	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1930	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1929	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1928	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1927	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1926	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1925	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1924	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1923	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1922	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1921	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1920	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1919	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1918	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1917	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1916	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1915	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1914	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1913	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1912	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1911	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1910	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1909	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1908	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1907	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1906	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1905	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1904	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1903	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1902	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
1901	156.11000000000001	87.540000000000006	87.540000000000006	79.260000000000005	236.24000000000001
