14000.0	16000.0	.13	N	I3  
16000.0	18000.0	.13	N	I3  
18000.0	20000.0	.12	N	I3  
20000.0	25000.0	.12	N	I3  
25000.0	30000.0	.12	N	I3  
30000.0	35000.0	.12	N	I3  
35000.0	40000.0	.11	N	I3  
40000.0	50000.0	.11	N	I3  
50000.0	65000.0	.11	N	I3  
65000.0	80000.0	.11	N	I3  
80000.0	100000.0	.10000000000000001	N	I3  
100000.0	120000.0	.10000000000000001	N	I3  
120000.0	140000.0	.10000000000000001	N	I3  
140000.0	180000.0	.089999999999999997	N	I3  
180000.0	200000.0	.089999999999999997	N	I3  
200000.0	99999999999999.0	.089999999999999997	S	I3  
0.0	50.0	.90000000000000002	N	I4  
50.0	100.0	.84999999999999998	N	I4  
100.0	200.0	.78000000000000003	N	I4  
200.0	400.0	.71999999999999997	N	I4  
400.0	600.0	.67000000000000004	N	I4  
600.0	800.0	.65000000000000002	N	I4  
800.0	1000.0	.62	N	I4  
1000.0	2000.0	.58999999999999997	N	I4  
2000.0	3000.0	.55000000000000004	N	I4  
3000.0	4000.0	.52000000000000002	N	I4  
4000.0	6000.0	.5	N	I4  
6000.0	8000.0	.48999999999999999	N	I4  
8000.0	10000.0	.46000000000000002	N	I4  
10000.0	12000.0	.46000000000000002	N	I4  
12000.0	14000.0	.45000000000000001	N	I4  
14000.0	16000.0	.44	N	I4  
16000.0	18000.0	.42999999999999999	N	I4  
18000.0	20000.0	.42999999999999999	N	I4  
20000.0	25000.0	.40999999999999998	N	I4  
25000.0	30000.0	.40000000000000002	N	I4  
30000.0	35000.0	.39000000000000001	N	I4  
35000.0	40000.0	.39000000000000001	N	I4  
40000.0	50000.0	.38	N	I4  
50000.0	65000.0	.37	N	I4  
65000.0	80000.0	.35999999999999999	N	I4  
80000.0	100000.0	.34999999999999998	N	I4  
100000.0	120000.0	.34000000000000002	N	I4  
120000.0	140000.0	.33000000000000002	N	I4  
140000.0	180000.0	.33000000000000002	N	I4  
180000.0	200000.0	.32000000000000001	N	I4  
200000.0	99999999999999.0	.31	S	I4  
