0000001392	0000000013	E
0000001392	0000000005	E
0000001392	0000000004	E
0000001392	0000000029	E
0000001392	0000000001	E
0000001392	0000000008	E
0000001392	0000000007	E
0000001392	0000000031	E
0000001392	0000000032	E
0000001392	E         	E
0000001392	0000000012	E
0000001392	0000000014	E
0000001392	0000000019	E
0000001392	0000000030	E
0000001392	0000000011	E
0000001392	0000000016	E
0000001392	0000000033	E
0000001392	0000000023	E
0000001392	0000000015	E
0000001392	0000000020	E
0000001392	0000000010	E
0000001392	0000000018	E
0000001392	0000000024	E
0000001392	0000000026	E
0000001392	0000000003	E
0000001392	0000000017	E
0000001392	0000000025	E
0000001392	0000000027	E
0000001392	0000000006	E
0000001392	0000000022	E
0000000001	ANFAC00001	E
0000000001	MANTSERIES	E
0000000001	ZGZ0000026	E
9999999999	ESIG      	E
0000000001	E03       	E
0000000018	E04       	E
