0000000674	0000000361	02	70.0	1.0
0000000675	0000000362	7121	45.0	1.0
0000000676	0000000362	02	70.0	1.0
0000000677	0000000363	7121	45.0	1.0
0000000678	0000000363	02	70.0	1.0
0000000679	0000000364	7121	45.0	1.0
0000000680	0000000364	02	70.0	1.0
0000000681	0000000365	7121	45.0	1.0
0000000682	0000000365	02	70.0	1.0
0000000683	0000000366	7121	45.0	1.0
0000000684	0000000366	02	70.0	1.0
0000000685	0000000367	7121	45.0	1.0
0000000686	0000000367	02	70.0	1.0
0000000687	0000000368	7121	45.0	1.0
0000000688	0000000368	02	70.0	1.0
0000000689	0000000369	003	90.0	1.0
0000000690	0000000370	003	45.0	1.0
0000000691	0000000371	003	60.0	1.0
0000000692	0000000372	003	124.0	1.0
0000000693	0000000373	003	102.0	1.0
0000000694	0000000374	003	180.0	1.0
0000000695	0000000375	003	210.0	1.0
0000000696	0000000376	003	180.0	1.0
0000000697	0000000377	003	210.0	1.0
0000000698	0000000378	003	155.0	1.0
0000000699	0000000379	003	180.0	1.0
0000000700	0000000380	003	155.0	1.0
0000000701	0000000381	003	155.0	1.0
0000000702	0000000382	003	205.0	1.0
0000000703	0000000383	003	205.0	1.0
0000000704	0000000384	003	35.0	1.0
0000000705	0000000385	003	45.0	1.0
0000000706	0000000386	003	70.0	1.0
0000000707	0000000387	003	70.0	1.0
0000000708	0000000388	003	60.0	1.0
0000000709	0000000389	003	35.0	1.0
0000000710	0000000390	003	40.0	1.0
0000000711	0000000391	003	40.0	1.0
0000000712	0000000392	003	40.0	1.0
0000000713	0000000393	003	40.0	1.0
0000000714	0000000394	003	40.0	1.0
0000000715	0000000395	003	40.0	1.0
0000000716	0000000396	003	35.0	1.0
0000000717	0000000397	003	35.0	1.0
0000000718	0000000398	003	35.0	1.0
0000000719	0000000399	003	35.0	1.0
0000000720	0000000400	003	35.0	1.0
0000000721	0000000401	003	35.0	1.0
0000000722	0000000402	003	35.0	1.0
0000000723	0000000403	003	35.0	1.0
0000000724	0000000404	003	35.0	1.0
0000000725	0000000405	003	35.0	1.0
0000000726	0000000406	003	35.0	1.0
0000000727	0000000407	003	35.0	1.0
0000000728	0000000408	003	35.0	1.0
0000000729	0000000409	003	35.0	1.0
0000000730	0000000410	003	35.0	1.0
0000000731	0000000411	003	35.0	1.0
0000000732	0000000412	003	35.0	1.0
0000000733	0000000413	003	35.0	1.0
0000000734	0000000414	003	35.0	1.0
0000000735	0000000415	05	30.0	1.0
0000000736	0000000415	02	30.0	1.0
0000000737	0000000416	05	35.0	1.0
0000000738	0000000416	02	40.0	1.0
0000000739	0000000417	05	45.0	1.0
0000000740	0000000417	02	50.0	1.0
0000000741	0000000418	05	60.0	1.0
0000000742	0000000418	02	60.0	1.0
0000000743	0000000419	05	30.0	1.0
0000000744	0000000419	02	30.0	1.0
0000000745	0000000420	05	35.0	1.0
0000000746	0000000420	02	40.0	1.0
0000000747	0000000421	05	45.0	1.0
0000000748	0000000421	02	50.0	1.0
0000000749	0000000422	05	60.0	1.0
0000000750	0000000422	02	60.0	1.0
0000000751	0000000423	05	30.0	1.0
0000000752	0000000423	02	30.0	1.0
0000000753	0000000424	05	35.0	1.0
0000000754	0000000424	02	40.0	1.0
0000000755	0000000425	05	45.0	1.0
0000000756	0000000425	02	50.0	1.0
0000000757	0000000426	05	60.0	1.0
0000000758	0000000426	02	60.0	1.0
0000000759	0000000427	05	30.0	1.0
0000000760	0000000427	02	30.0	1.0
0000000761	0000000428	05	35.0	1.0
0000000762	0000000428	02	40.0	1.0
0000000763	0000000429	05	45.0	1.0
0000000764	0000000429	02	50.0	1.0
0000000765	0000000430	05	60.0	1.0
0000000766	0000000430	02	60.0	1.0
0000000767	0000000431	05	30.0	1.0
0000000768	0000000431	02	30.0	1.0
0000000769	0000000432	05	35.0	1.0
0000000770	0000000432	02	40.0	1.0
0000000771	0000000433	05	45.0	1.0
0000000772	0000000433	02	50.0	1.0
0000000773	0000000434	05	60.0	1.0
0000000774	0000000434	02	60.0	1.0
0000000775	0000000435	05	30.0	1.0
0000000776	0000000435	02	30.0	1.0
0000000777	0000000436	05	35.0	1.0
0000000778	0000000436	02	40.0	1.0
0000000779	0000000437	05	45.0	1.0
0000000780	0000000437	02	50.0	1.0
0000000781	0000000438	05	60.0	1.0
0000000782	0000000438	02	60.0	1.0
0000000783	0000000439	05	30.0	1.0
0000000784	0000000439	02	30.0	1.0
0000000785	0000000440	05	35.0	1.0
0000000786	0000000440	02	40.0	1.0
0000000787	0000000441	05	45.0	1.0
0000000788	0000000441	02	50.0	1.0
0000000789	0000000442	05	60.0	1.0
0000000790	0000000442	02	60.0	1.0
0000000791	0000000443	05	30.0	1.0
0000000792	0000000443	02	30.0	1.0
0000000793	0000000444	05	35.0	1.0
0000000794	0000000444	02	40.0	1.0
0000000795	0000000445	05	45.0	1.0
0000000796	0000000445	02	50.0	1.0
0000000797	0000000446	05	60.0	1.0
0000000798	0000000446	02	60.0	1.0
0000000799	0000000447	05	30.0	1.0
0000000800	0000000447	02	30.0	1.0
0000000801	0000000448	05	35.0	1.0
0000000802	0000000448	02	40.0	1.0
0000000803	0000000449	05	45.0	1.0
0000000804	0000000449	02	50.0	1.0
0000000805	0000000450	05	60.0	1.0
0000000806	0000000450	02	60.0	1.0
0000000807	0000000451	05	30.0	1.0
0000000808	0000000451	02	30.0	1.0
0000000809	0000000452	05	35.0	1.0
0000000810	0000000452	02	40.0	1.0
0000000811	0000000453	05	45.0	1.0
0000000812	0000000453	02	50.0	1.0
0000000813	0000000454	05	60.0	1.0
0000000814	0000000454	02	60.0	1.0
0000000815	0000000455	05	30.0	1.0
0000000816	0000000455	02	30.0	1.0
0000000817	0000000456	05	35.0	1.0
0000000818	0000000456	02	40.0	1.0
0000000819	0000000457	05	45.0	1.0
0000000820	0000000457	02	50.0	1.0
0000000821	0000000458	05	60.0	1.0
0000000822	0000000458	02	60.0	1.0
0000000823	0000000459	05	30.0	1.0
0000000824	0000000459	02	30.0	1.0
0000000825	0000000460	05	35.0	1.0
0000000826	0000000460	02	40.0	1.0
0000000827	0000000461	05	45.0	1.0
0000000828	0000000461	02	50.0	1.0
0000000829	0000000462	05	60.0	1.0
0000000830	0000000462	02	60.0	1.0
0000000831	0000000463	05	30.0	1.0
0000000832	0000000463	02	30.0	1.0
0000000833	0000000466	05	30.0	1.0
0000000834	0000000466	02	30.0	1.0
0000000835	0000000469	05	30.0	1.0
0000000836	0000000469	02	30.0	1.0
0000000837	0000000472	05	30.0	1.0
0000000838	0000000472	02	30.0	1.0
0000000839	0000000473	05	30.0	1.0
0000000840	0000000473	02	30.0	1.0
0000000841	0000000474	05	30.0	1.0
0000000842	0000000474	02	30.0	1.0
0000000843	0000000475	05	30.0	1.0
0000000844	0000000475	02	30.0	1.0
0000000845	0000000476	05	35.0	1.0
0000000846	0000000476	02	40.0	1.0
0000000847	0000000477	05	45.0	1.0
0000000848	0000000477	02	50.0	1.0
0000000849	0000000478	05	60.0	1.0
0000000850	0000000478	02	60.0	1.0
0000000851	0000000479	05	30.0	1.0
0000000852	0000000479	02	30.0	1.0
0000000853	0000000480	05	35.0	1.0
0000000854	0000000480	02	40.0	1.0
0000000855	0000000481	05	45.0	1.0
0000000856	0000000481	02	50.0	1.0
0000000857	0000000482	05	60.0	1.0
0000000858	0000000482	02	60.0	1.0
0000000859	0000000483	05	30.0	1.0
0000000860	0000000483	02	30.0	1.0
0000000861	0000000484	05	35.0	1.0
0000000862	0000000484	02	40.0	1.0
0000000863	0000000485	05	45.0	1.0
0000000864	0000000485	02	50.0	1.0
0000000865	0000000486	05	60.0	1.0
0000000866	0000000486	02	60.0	1.0
0000000867	0000000487	05	30.0	1.0
0000000868	0000000487	02	30.0	1.0
0000000869	0000000488	05	35.0	1.0
0000000870	0000000488	02	40.0	1.0
0000000871	0000000489	05	45.0	1.0
0000000872	0000000489	02	50.0	1.0
0000000873	0000000490	05	60.0	1.0
0000000874	0000000490	02	60.0	1.0
0000000875	0000000491	05	30.0	1.0
0000000876	0000000491	02	30.0	1.0
0000000877	0000000492	05	35.0	1.0
0000000878	0000000492	02	40.0	1.0
0000000879	0000000493	05	45.0	1.0
0000000880	0000000493	02	50.0	1.0
0000000881	0000000494	05	60.0	1.0
0000000882	0000000494	02	60.0	1.0
0000000883	0000000495	05	30.0	1.0
0000000884	0000000495	02	30.0	1.0
0000000885	0000000496	05	35.0	1.0
0000000886	0000000496	02	40.0	1.0
0000000887	0000000497	05	45.0	1.0
0000000888	0000000497	02	50.0	1.0
0000000889	0000000498	05	60.0	1.0
0000000890	0000000498	02	60.0	1.0
0000000891	0000000499	05	30.0	1.0
0000000892	0000000499	02	30.0	1.0
0000000893	0000000500	05	35.0	1.0
0000000894	0000000500	02	40.0	1.0
0000000895	0000000501	05	45.0	1.0
0000000896	0000000501	02	50.0	1.0
0000000897	0000000502	05	60.0	1.0
0000000898	0000000502	02	60.0	1.0
0000000899	0000000503	05	30.0	1.0
0000000900	0000000503	02	30.0	1.0
0000000901	0000000504	05	35.0	1.0
0000000902	0000000504	02	40.0	1.0
0000000903	0000000505	05	45.0	1.0
0000000904	0000000505	02	50.0	1.0
0000000905	0000000506	05	60.0	1.0
0000000906	0000000506	02	60.0	1.0
0000000907	0000000507	05	30.0	1.0
0000000908	0000000507	02	30.0	1.0
0000000909	0000000508	05	35.0	1.0
0000000910	0000000508	02	40.0	1.0
0000000911	0000000509	05	45.0	1.0
0000000912	0000000509	02	50.0	1.0
0000000913	0000000510	05	60.0	1.0
0000000914	0000000510	02	60.0	1.0
0000000915	0000000511	05	30.0	1.0
0000000916	0000000511	02	30.0	1.0
0000000917	0000000512	05	35.0	1.0
0000000918	0000000512	02	40.0	1.0
0000000919	0000000513	05	45.0	1.0
0000000920	0000000513	02	50.0	1.0
0000000921	0000000514	05	60.0	1.0
0000000922	0000000514	02	60.0	1.0
0000000923	0000000515	05	30.0	1.0
0000000924	0000000515	02	30.0	1.0
0000000925	0000000516	05	35.0	1.0
0000000926	0000000516	02	40.0	1.0
0000000927	0000000517	05	45.0	1.0
0000000928	0000000517	02	50.0	1.0
0000000929	0000000518	05	60.0	1.0
0000000930	0000000518	02	60.0	1.0
0000000931	0000000519	05	30.0	1.0
0000000932	0000000519	02	30.0	1.0
0000000933	0000000520	05	35.0	1.0
0000000934	0000000520	02	40.0	1.0
0000000935	0000000521	05	45.0	1.0
0000000936	0000000521	02	50.0	1.0
0000000937	0000000522	05	60.0	1.0
0000000938	0000000522	02	60.0	1.0
0000000939	0000000523	05	30.0	1.0
0000000940	0000000523	02	30.0	1.0
0000000941	0000000524	05	35.0	1.0
0000000942	0000000524	02	40.0	1.0
0000000943	0000000525	05	45.0	1.0
0000000944	0000000525	02	50.0	1.0
0000000945	0000000526	05	60.0	1.0
0000000946	0000000526	02	60.0	1.0
0000000947	0000000527	05	30.0	1.0
0000000948	0000000527	02	30.0	1.0
0000000949	0000000528	05	35.0	1.0
0000000950	0000000528	02	40.0	1.0
0000000951	0000000529	05	45.0	1.0
0000000952	0000000529	02	50.0	1.0
0000000953	0000000530	05	60.0	1.0
0000000954	0000000530	02	60.0	1.0
0000000955	0000000531	05	30.0	1.0
0000000956	0000000531	02	30.0	1.0
0000000957	0000000532	05	35.0	1.0
0000000958	0000000532	02	40.0	1.0
0000000959	0000000533	05	45.0	1.0
0000000960	0000000533	02	50.0	1.0
0000000961	0000000534	05	60.0	1.0
0000000962	0000000534	02	60.0	1.0
0000000963	0000000535	05	30.0	1.0
0000000964	0000000535	02	30.0	1.0
0000000965	0000000536	05	35.0	1.0
0000000966	0000000536	02	40.0	1.0
0000000967	0000000537	05	45.0	1.0
0000000968	0000000537	02	50.0	1.0
0000000969	0000000538	05	60.0	1.0
0000000970	0000000538	02	60.0	1.0
0000000971	0000000539	05	30.0	1.0
0000000972	0000000539	02	30.0	1.0
0000000973	0000000540	05	35.0	1.0
0000000974	0000000540	02	40.0	1.0
0000000975	0000000541	05	45.0	1.0
0000000976	0000000541	02	50.0	1.0
0000000977	0000000542	05	60.0	1.0
0000000978	0000000542	02	60.0	1.0
0000000979	0000000543	05	30.0	1.0
0000000980	0000000543	02	30.0	1.0
0000000981	0000000544	05	35.0	1.0
0000000982	0000000544	02	40.0	1.0
0000000983	0000000545	05	45.0	1.0
0000000984	0000000545	02	50.0	1.0
0000000985	0000000546	05	60.0	1.0
0000000986	0000000546	02	60.0	1.0
0000000987	0000000547	05	30.0	1.0
0000000988	0000000547	02	30.0	1.0
0000000989	0000000548	05	35.0	1.0
0000000990	0000000548	02	40.0	1.0
0000000991	0000000549	05	45.0	1.0
0000000992	0000000549	02	50.0	1.0
0000000993	0000000550	05	60.0	1.0
0000000994	0000000550	02	60.0	1.0
0000000995	0000000551	05	30.0	1.0
0000000996	0000000551	02	30.0	1.0
0000000997	0000000552	05	35.0	1.0
0000000998	0000000552	02	40.0	1.0
0000000999	0000000553	05	45.0	1.0
0000001000	0000000553	02	50.0	1.0
0000001001	0000000554	05	60.0	1.0
0000001002	0000000554	02	60.0	1.0
0000001003	0000000555	05	30.0	1.0
0000001004	0000000555	02	30.0	1.0
0000001005	0000000556	05	35.0	1.0
0000001006	0000000556	02	40.0	1.0
0000001007	0000000557	05	45.0	1.0
0000001008	0000000557	02	50.0	1.0
0000001009	0000000558	05	60.0	1.0
0000001010	0000000558	02	60.0	1.0
0000001011	0000000559	05	30.0	1.0
0000001012	0000000559	02	30.0	1.0
0000001013	0000000560	05	35.0	1.0
0000001014	0000000560	02	40.0	1.0
0000001015	0000000561	05	45.0	1.0
0000001016	0000000561	02	50.0	1.0
0000001017	0000000562	05	60.0	1.0
0000001018	0000000562	02	60.0	1.0
0000001019	0000000563	05	30.0	1.0
0000001020	0000000563	02	30.0	1.0
0000001021	0000000564	05	35.0	1.0
0000001022	0000000564	02	40.0	1.0
0000001023	0000000565	05	45.0	1.0
0000001024	0000000565	02	50.0	1.0
0000001025	0000000566	05	60.0	1.0
0000001026	0000000566	02	60.0	1.0
0000001027	0000000567	05	30.0	1.0
0000001028	0000000567	02	30.0	1.0
0000001029	0000000568	05	35.0	1.0
0000001030	0000000568	02	40.0	1.0
0000001031	0000000569	05	45.0	1.0
0000001032	0000000569	02	50.0	1.0
0000001033	0000000570	05	60.0	1.0
0000001034	0000000570	02	60.0	1.0
0000001035	0000000571	05	30.0	1.0
0000001036	0000000571	02	30.0	1.0
0000001037	0000000572	05	30.0	1.0
0000001038	0000000572	02	30.0	1.0
0000001039	0000000573	05	30.0	1.0
0000001040	0000000573	02	30.0	1.0
0000001041	0000000574	05	30.0	1.0
0000001042	0000000574	02	30.0	1.0
0000001043	0000000575	05	30.0	1.0
0000001044	0000000575	02	40.0	1.0
0000001045	0000000576	05	30.0	1.0
0000001046	0000000576	02	40.0	1.0
0000001047	0000000577	05	30.0	1.0
0000001048	0000000577	02	40.0	1.0
0000001049	0000000578	05	30.0	1.0
0000001050	0000000578	02	60.0	1.0
0000001051	0000000579	05	35.0	1.0
0000001052	0000000579	02	80.0	1.0
0000001053	0000000580	05	45.0	1.0
0000001054	0000000580	02	100.0	1.0
0000001055	0000000581	05	60.0	1.0
0000001056	0000000581	02	120.0	1.0
0000001057	0000000582	05	30.0	1.0
0000001058	0000000582	02	60.0	1.0
0000001059	0000000583	05	35.0	1.0
0000001060	0000000583	02	80.0	1.0
0000001061	0000000584	05	45.0	1.0
0000001062	0000000584	02	100.0	1.0
0000001063	0000000585	05	60.0	1.0
0000001064	0000000585	02	120.0	1.0
0000001065	0000000586	05	30.0	1.0
0000001066	0000000586	02	60.0	1.0
0000001067	0000000587	05	35.0	1.0
0000001068	0000000587	02	80.0	1.0
0000001069	0000000588	05	45.0	1.0
0000001070	0000000588	02	100.0	1.0
0000001071	0000000589	05	60.0	1.0
0000001072	0000000589	02	120.0	1.0
0000001073	0000000590	05	30.0	1.0
0000001074	0000000590	02	70.0	1.0
0000001075	0000000591	05	35.0	1.0
0000001076	0000000591	02	90.0	1.0
0000001077	0000000592	05	45.0	1.0
0000001078	0000000592	02	110.0	1.0
0000001079	0000000593	05	60.0	1.0
0000001080	0000000593	02	130.0	1.0
0000001081	0000000594	05	30.0	1.0
0000001082	0000000594	02	70.0	1.0
0000001083	0000000595	05	35.0	1.0
0000001084	0000000595	02	90.0	1.0
0000001085	0000000596	05	45.0	1.0
0000001086	0000000596	02	110.0	1.0
0000001087	0000000597	05	60.0	1.0
0000001088	0000000597	02	130.0	1.0
0000001089	0000000598	05	30.0	1.0
0000001090	0000000598	02	70.0	1.0
0000001091	0000000599	05	35.0	1.0
0000001092	0000000599	02	90.0	1.0
0000001093	0000000600	05	45.0	1.0
0000001094	0000000600	02	110.0	1.0
0000001095	0000000601	05	60.0	1.0
0000001096	0000000601	02	130.0	1.0
0000001097	0000000602	05	30.0	1.0
0000001098	0000000602	02	80.0	1.0
0000001099	0000000603	05	30.0	1.0
0000001100	0000000603	02	70.0	1.0
0000001101	0000000604	05	35.0	1.0
0000001102	0000000604	02	90.0	1.0
0000001103	0000000605	05	45.0	1.0
0000001104	0000000605	02	110.0	1.0
0000001105	0000000606	05	60.0	1.0
0000001106	0000000606	02	130.0	1.0
0000001107	0000000607	05	30.0	1.0
0000001108	0000000607	02	35.0	1.0
0000001109	0000000608	05	35.0	1.0
0000001110	0000000608	02	45.0	1.0
0000001111	0000000609	05	30.0	1.0
0000001112	0000000609	02	30.0	1.0
0000001113	0000000610	05	30.0	1.0
0000001114	0000000610	02	60.0	1.0
0000001115	0000000611	05	20.0	1.0
0000001116	0000000611	02	20.0	1.0
0000001125	0000000616	05	30.0	1.0
0000001126	0000000616	02	15.0	1.0
0000001127	0000000617	05	30.0	1.0
0000001128	0000000617	02	15.0	1.0
0000001129	0000000618	05	30.0	1.0
0000001130	0000000618	02	15.0	1.0
0000001131	0000000619	05	30.0	1.0
0000001132	0000000619	02	15.0	1.0
0000001133	0000000620	05	30.0	1.0
0000001134	0000000620	02	15.0	1.0
0000001135	0000000621	05	30.0	1.0
0000001136	0000000621	02	15.0	1.0
0000001137	0000000622	05	30.0	1.0
0000001138	0000000622	02	15.0	1.0
0000001139	0000000623	05	30.0	1.0
0000001140	0000000623	02	15.0	1.0
0000001141	0000000624	05	30.0	1.0
0000001142	0000000624	02	15.0	1.0
0000001143	0000000625	05	30.0	1.0
0000001144	0000000625	02	15.0	1.0
0000001145	0000000626	05	30.0	1.0
0000001146	0000000626	02	15.0	1.0
0000001147	0000000627	05	30.0	1.0
0000001148	0000000627	02	15.0	1.0
0000001149	0000000628	05	30.0	1.0
0000001150	0000000628	02	15.0	1.0
0000001157	0000000629	05	30.0	1.0
0000001158	0000000629	02	15.0	1.0
0000001169	0000000630	05	30.0	1.0
0000001170	0000000630	02	15.0	1.0
0000001175	0000000631	05	30.0	1.0
0000001176	0000000631	02	15.0	1.0
0000001177	0000000632	05	30.0	1.0
0000001178	0000000633	05	30.0	1.0
0000001179	0000000634	05	30.0	1.0
0000001180	0000000635	05	30.0	1.0
0000001181	0000000632	02	30.0	1.0
0000001182	0000000633	02	30.0	1.0
0000001183	0000000634	02	30.0	1.0
0000001184	0000000635	02	30.0	1.0
0000001185	0000000636	M	.64000000000000001	1.0
0000001186	0000000637	M	.59999999999999998	1.0
0000001187	0000000638	M	.56999999999999995	1.0
0000001188	0000000639	M	.55000000000000004	1.0
0000001189	0000000640	M	.53000000000000003	1.0
0000001190	0000000641	M	.48999999999999999	1.0
0000001191	0000000642	M	.39000000000000001	1.0
0000001192	0000000643	M	.28000000000000003	1.0
0000001193	0000000644	M	.64000000000000001	1.0
0000001194	0000000645	M	.59999999999999998	1.0
0000001195	0000000646	M	.56999999999999995	1.0
0000001196	0000000647	M	.55000000000000004	1.0
0000001197	0000000648	M	.53000000000000003	1.0
0000001198	0000000649	M	.48999999999999999	1.0
0000001199	0000000650	M	.39000000000000001	1.0
0000001200	0000000651	M	.28000000000000003	1.0
0000001201	0000000652	M	.64000000000000001	1.0
0000001202	0000000653	M	.59999999999999998	1.0
0000001203	0000000654	M	.56999999999999995	1.0
0000001204	0000000655	M	.55000000000000004	1.0
0000001205	0000000656	M	.53000000000000003	1.0
0000001206	0000000657	M	.48999999999999999	1.0
0000001207	0000000658	M	.39000000000000001	1.0
0000001208	0000000659	M	.28000000000000003	1.0
0000001209	0000000660	M	.64000000000000001	1.0
0000001210	0000000661	M	.59999999999999998	1.0
0000001211	0000000662	M	.56999999999999995	1.0
0000001212	0000000663	M	.55000000000000004	1.0
0000001213	0000000664	M	.53000000000000003	1.0
0000001214	0000000665	M	.48999999999999999	1.0
0000001215	0000000666	M	.39000000000000001	1.0
0000001216	0000000667	M	.28000000000000003	1.0
0000001217	0000000668	M	.64000000000000001	1.0
0000001218	0000000669	M	.59999999999999998	1.0
0000001219	0000000670	M	.56999999999999995	1.0
0000001220	0000000671	M	.55000000000000004	1.0
0000001221	0000000672	M	.53000000000000003	1.0
0000001222	0000000673	M	.48999999999999999	1.0
0000001223	0000000674	M	.39000000000000001	1.0
0000001224	0000000675	M	.28000000000000003	1.0
0000001225	0000000676	M	.64000000000000001	1.0
0000001226	0000000677	M	.59999999999999998	1.0
0000001227	0000000678	M	.56999999999999995	1.0
0000001228	0000000679	M	.55000000000000004	1.0
0000001229	0000000680	M	.53000000000000003	1.0
0000001230	0000000681	M	.48999999999999999	1.0
0000001231	0000000682	M	.39000000000000001	1.0
0000001232	0000000683	M	.28000000000000003	1.0
0000001233	0000000684	M	.64000000000000001	1.0
0000001234	0000000685	M	.59999999999999998	1.0
0000001235	0000000686	M	.56999999999999995	1.0
0000001236	0000000687	M	.55000000000000004	1.0
0000001237	0000000688	M	.53000000000000003	1.0
0000001238	0000000689	M	.48999999999999999	1.0
0000001239	0000000690	M	.39000000000000001	1.0
0000001240	0000000691	M	.28000000000000003	1.0
0000001241	0000000692	M	.64000000000000001	1.0
0000001242	0000000693	M	.59999999999999998	1.0
0000001243	0000000694	M	.56999999999999995	1.0
0000001244	0000000695	M	.55000000000000004	1.0
0000001245	0000000696	M	.53000000000000003	1.0
0000001246	0000000697	M	.48999999999999999	1.0
0000001247	0000000698	M	.39000000000000001	1.0
0000001248	0000000699	M	.28000000000000003	1.0
0000001249	0000000700	M	.64000000000000001	1.0
0000001250	0000000701	M	.59999999999999998	1.0
0000001251	0000000702	M	.56999999999999995	1.0
0000001252	0000000703	M	.55000000000000004	1.0
0000001253	0000000704	M	.53000000000000003	1.0
0000001254	0000000705	M	.48999999999999999	1.0
0000001255	0000000706	M	.39000000000000001	1.0
0000001256	0000000707	M	.28000000000000003	1.0
0000001257	0000000708	M	.64000000000000001	1.0
0000001258	0000000709	M	.59999999999999998	1.0
0000001259	0000000710	M	.56999999999999995	1.0
0000001260	0000000711	M	.55000000000000004	1.0
0000001261	0000000712	M	.53000000000000003	1.0
0000001262	0000000713	M	.48999999999999999	1.0
0000001263	0000000714	M	.39000000000000001	1.0
0000001264	0000000715	M	.28000000000000003	1.0
0000001265	0000000716	M	.64000000000000001	1.0
0000001266	0000000717	M	.59999999999999998	1.0
0000001267	0000000718	M	.56999999999999995	1.0
0000001268	0000000719	M	.55000000000000004	1.0
0000001269	0000000720	M	.53000000000000003	1.0
0000001270	0000000721	M	.48999999999999999	1.0
0000001271	0000000722	M	.39000000000000001	1.0
0000001272	0000000723	M	.28000000000000003	1.0
0000001273	0000000724	M	.64000000000000001	1.0
0000001274	0000000725	M	.59999999999999998	1.0
0000001275	0000000726	M	.56999999999999995	1.0
0000001276	0000000727	M	.55000000000000004	1.0
0000001277	0000000728	M	.53000000000000003	1.0
0000001278	0000000729	M	.48999999999999999	1.0
0000001279	0000000730	M	.39000000000000001	1.0
0000001280	0000000731	M	.28000000000000003	1.0
0000001281	0000000732	M	.64000000000000001	1.0
0000001282	0000000733	M	.59999999999999998	1.0
0000001283	0000000734	M	.56999999999999995	1.0
0000001284	0000000735	M	.55000000000000004	1.0
0000001285	0000000736	M	.53000000000000003	1.0
0000001286	0000000737	M	.48999999999999999	1.0
0000001287	0000000738	M	.39000000000000001	1.0
0000001288	0000000739	M	.28000000000000003	1.0
0000001289	0000000740	M	.64000000000000001	1.0
0000001290	0000000741	M	.59999999999999998	1.0
0000001291	0000000742	M	.56999999999999995	1.0
0000001292	0000000743	M	.55000000000000004	1.0
0000001293	0000000744	M	.53000000000000003	1.0
0000001294	0000000745	M	.48999999999999999	1.0
0000001295	0000000746	M	.39000000000000001	1.0
0000001296	0000000747	M	.28000000000000003	1.0
0000001297	0000000748	M	.64000000000000001	1.0
0000001298	0000000749	M	.59999999999999998	1.0
0000001299	0000000750	M	.56999999999999995	1.0
0000001300	0000000751	M	.55000000000000004	1.0
0000001301	0000000752	M	.53000000000000003	1.0
0000001302	0000000753	M	.48999999999999999	1.0
0000001303	0000000754	M	.39000000000000001	1.0
0000001304	0000000755	M	.28000000000000003	1.0
0000001305	0000000756	M	.64000000000000001	1.0
0000001306	0000000757	M	.59999999999999998	1.0
0000001307	0000000758	M	.56999999999999995	1.0
0000001308	0000000759	M	.55000000000000004	1.0
0000001309	0000000760	M	.53000000000000003	1.0
0000001310	0000000761	M	.48999999999999999	1.0
0000001311	0000000762	M	.39000000000000001	1.0
0000001312	0000000763	M	.28000000000000003	1.0
0000001313	0000000764	M	.10000000000000001	1.0
0000001314	0000000765	M	.086999999999999994	1.0
0000001315	0000000766	M	.074999999999999997	1.0
0000001316	0000000767	M	.063	1.0
0000001317	0000000768	M	.058000000000000003	1.0
0000001318	0000000769	M	.10000000000000001	1.0
0000001319	0000000770	M	.086999999999999994	1.0
0000001320	0000000771	M	.074999999999999997	1.0
0000001321	0000000772	M	.063	1.0
0000001322	0000000773	M	.058000000000000003	1.0
0000001323	0000000774	M	.10000000000000001	1.0
0000001324	0000000775	M	.086999999999999994	1.0
0000001325	0000000776	M	.074999999999999997	1.0
0000001326	0000000777	M	.063	1.0
0000001327	0000000778	M	.058000000000000003	1.0
0000001328	0000000779	M	.10000000000000001	1.0
0000001329	0000000780	M	.086999999999999994	1.0
0000001330	0000000781	M	.074999999999999997	1.0
0000001331	0000000782	M	.063	1.0
0000001332	0000000783	M	.058000000000000003	1.0
0000001333	0000000784	M	.10000000000000001	1.0
0000001334	0000000785	M	.086999999999999994	1.0
0000001335	0000000786	M	.074999999999999997	1.0
0000001336	0000000787	M	.063	1.0
0000001337	0000000788	M	.058000000000000003	1.0
0000001338	0000000789	M	.10000000000000001	1.0
0000001339	0000000790	M	.086999999999999994	1.0
0000001340	0000000791	M	.074999999999999997	1.0
0000001341	0000000792	M	.063	1.0
0000001342	0000000793	M	.058000000000000003	1.0
0000001343	0000000794	M	.10000000000000001	1.0
0000001344	0000000795	M	.086999999999999994	1.0
0000001345	0000000796	M	.074999999999999997	1.0
0000001346	0000000797	M	.063	1.0
0000001347	0000000798	M	.058000000000000003	1.0
0000001348	0000000799	M	.10000000000000001	1.0
0000001349	0000000800	M	.086999999999999994	1.0
0000001350	0000000801	M	.074999999999999997	1.0
0000001351	0000000802	M	.063	1.0
0000001352	0000000803	M	.058000000000000003	1.0
0000001353	0000000804	M	.10000000000000001	1.0
0000001354	0000000805	M	.086999999999999994	1.0
0000001355	0000000806	M	.074999999999999997	1.0
0000001356	0000000807	M	.063	1.0
0000001357	0000000808	M	.058000000000000003	1.0
0000001358	0000000809	M	.10000000000000001	1.0
0000001359	0000000810	M	.086999999999999994	1.0
0000001360	0000000811	M	.074999999999999997	1.0
0000001361	0000000812	M	.063	1.0
0000001362	0000000813	M	.058000000000000003	1.0
0000001363	0000000814	M	.10000000000000001	1.0
0000001364	0000000815	M	.086999999999999994	1.0
0000001365	0000000816	M	.074999999999999997	1.0
0000001366	0000000817	M	.063	1.0
